,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2015,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
40,Rhode Island,93.0,39.0,0.0,647.0,1879.0,285.0,3861.0,0.0,4363.0,191.0,18.0,0.0,244.0,265.0,53.0,169.0,118.0,60.0,12652.0,500.0,422.0,61.0,58.0,355.0,37.0,0.0,1140.0,0.0,0.0,690.0,1380.0,0.0,58.0,2951.0,274.0,0.0,394.0,1040.0,1029.0,,445.0,0.0,908.0,1164.0,427.0,356.0,78.0,636.0,0.0,27.0,0.0,6337.0,292.0,Massachusetts,Massachusetts,Massachusetts,39659.0,45996.0,30176.0,1056065.0,0.043554137292685584,0.02857399875954605,0.03755355967672444,0.00897956091717839,9483.0,RI,MA,MA,MA
41,South Carolina,250.0,1854.0,1612.0,900.0,5915.0,2725.0,3355.0,214.0,16323.0,15548.0,602.0,1036.0,285.0,4051.0,2033.0,676.0,3007.0,1751.0,3002.0,4963.0,1006.0,3496.0,987.0,2086.0,1309.0,198.0,31369.0,189.0,195.0,566.0,4951.0,177.0,659.0,9301.0,6694.0,705.0,560.0,9489.0,1030.0,628.0,,70.0,5542.0,5987.0,1243.0,8736.0,388.0,751.0,1222.0,1498.0,0.0,18646.0,288.0,North Carolina,North Carolina,North Carolina,171422.0,190068.0,132932.0,4891938.0,0.038853313349433295,0.02717368862810608,0.03504173601546054,0.00786804738735446,38490.0,SC,NC,NC,NC
42,South Dakota,289.0,14.0,486.0,1240.0,1340.0,1200.0,32.0,0.0,263.0,268.0,0.0,2290.0,92.0,1075.0,157.0,308.0,31.0,0.0,0.0,207.0,0.0,190.0,3878.0,440.0,10.0,391.0,366.0,2669.0,2606.0,0.0,36.0,28.0,353.0,0.0,29.0,219.0,54.0,84.0,9.0,0.0,1138.0,,404.0,1742.0,591.0,358.0,0.0,126.0,532.0,0.0,1426.0,2849.0,0.0,Minnesota,Minnesota,Minnesota,26971.0,29820.0,25760.0,853988.0,0.034918523445294315,0.030164358281381004,0.03158241099406549,0.0014180527126844839,1211.0,SD,MN,MN,MN
43,Tennessee,624.0,10291.0,6071.0,2513.0,10032.0,1722.0,995.0,317.0,17853.0,13585.0,1124.0,1153.0,354.0,6764.0,7128.0,3227.0,14772.0,2784.0,4061.0,2664.0,943.0,6454.0,1667.0,2620.0,9473.0,135.0,11838.0,727.0,1850.0,454.0,1549.0,340.0,954.0,6972.0,6802.0,2580.0,522.0,2472.0,424.0,455.0,4148.0,519.0,,11934.0,1097.0,6382.0,1397.0,485.0,1480.0,1044.0,179.0,23425.0,0.0,Foreign Country,Florida,Florida,195930.0,219355.0,176827.0,6591170.0,0.03328013084171703,0.026827862124630376,0.029726133599952662,0.002898271475322286,19103.0,TN,Foreign,FL,FL
44,Texas,2573.0,7167.0,14539.0,16067.0,65546.0,22587.0,3973.0,2051.0,33670.0,20924.0,3342.0,5874.0,995.0,21927.0,9413.0,9952.0,4884.0,31044.0,8279.0,10839.0,1144.0,13919.0,4956.0,17273.0,13476.0,2210.0,15869.0,976.0,4486.0,1407.0,11141.0,16056.0,7822.0,26287.0,12077.0,25555.0,3906.0,12984.0,9707.0,1060.0,5617.0,762.0,13199.0,,6583.0,18429.0,395.0,9155.0,4393.0,2083.0,2743.0,207786.0,4696.0,Foreign Country,California,California,566012.0,773798.0,444611.0,27470056.0,0.028168781308636575,0.01618529645516558,0.02060469043091867,0.00441939397575309,121401.0,TX,Foreign,CA,CA
45,Utah,1630.0,369.0,230.0,7650.0,18154.0,3964.0,295.0,61.0,2383.0,1032.0,2239.0,301.0,6413.0,1374.0,501.0,692.0,220.0,268.0,1029.0,672.0,152.0,575.0,519.0,1221.0,1145.0,2115.0,1648.0,254.0,264.0,340.0,1078.0,1645.0,5073.0,1853.0,1623.0,1214.0,1838.0,2710.0,109.0,0.0,323.0,496.0,1122.0,8698.0,,1628.0,193.0,5426.0,1798.0,138.0,2609.0,23582.0,0.0,Foreign Country,Arizona,California,97284.0,120866.0,83894.0,2981835.0,0.04053410064607867,0.028135024238430364,0.03262554769127064,0.004490523452840279,13390.0,UT,Foreign,AZ,CA
46,Vermont,17.0,245.0,0.0,69.0,968.0,376.0,1379.0,70.0,442.0,410.0,0.0,97.0,79.0,265.0,0.0,18.0,199.0,138.0,2840.0,561.0,999.0,765.0,10.0,0.0,0.0,67.0,326.0,0.0,0.0,2496.0,1607.0,83.0,0.0,3034.0,377.0,0.0,81.0,327.0,100.0,750.0,118.0,54.0,435.0,144.0,175.0,274.0,,636.0,0.0,0.0,15.0,4234.0,0.0,Foreign Country,New Hampshire,New York,21046.0,25280.0,22018.0,625216.0,0.04043402600061419,0.03521662913297165,0.03366196642440373,-0.001554662708567918,-972.0,VT,Foreign,NH,NY
47,Virginia,1221.0,2888.0,856.0,2181.0,24500.0,3804.0,3594.0,1199.0,23691.0,9628.0,1912.0,1204.0,272.0,9699.0,2442.0,1724.0,2802.0,3993.0,3632.0,28155.0,1548.0,3421.0,2788.0,3048.0,1920.0,27.0,18298.0,214.0,971.0,865.0,9447.0,973.0,639.0,18267.0,5961.0,2219.0,135.0,13379.0,1945.0,1623.0,8906.0,216.0,9637.0,16685.0,1763.0,,680.0,4134.0,1645.0,7673.0,267.0,67069.0,1077.0,Foreign Country,North Carolina,Maryland,269768.0,336837.0,261628.0,8361808.0,0.04028279529977249,0.03128844862259454,0.03226192230197106,0.0009734736793765159,8140.0,VA,Foreign,NC,MD
48,Washington,3911.0,580.0,1146.0,9860.0,45609.0,7258.0,586.0,39.0,10822.0,5415.0,4386.0,1002.0,10311.0,5794.0,1611.0,2728.0,875.0,632.0,2600.0,3844.0,655.0,2578.0,3503.0,2535.0,916.0,4936.0,3105.0,1283.0,301.0,681.0,3214.0,878.0,4820.0,4983.0,2654.0,3736.0,32570.0,2857.0,683.0,116.0,2469.0,457.0,2794.0,12829.0,5827.0,5901.0,180.0,,2860.0,1098.0,755.0,60854.0,672.0,Foreign Country,California,California,231855.0,292709.0,178598.0,7163657.0,0.04086027569438347,0.024931121074054773,0.0323654524497753,0.00743433137572053,53257.0,WA,Foreign,CA,CA
49,West Virginia,0.0,240.0,7.0,0.0,875.0,491.0,570.0,231.0,2867.0,777.0,0.0,8.0,45.0,349.0,747.0,103.0,1871.0,0.0,126.0,5308.0,156.0,524.0,371.0,367.0,249.0,0.0,1846.0,0.0,0.0,0.0,221.0,161.0,0.0,285.0,6802.0,177.0,348.0,3925.0,565.0,123.0,1166.0,0.0,968.0,967.0,483.0,7400.0,147.0,223.0,94.0,,0.0,3072.0,0.0,Virginia,Ohio,Virginia,42183.0,45255.0,51475.0,1842050.0,0.024567737032110962,0.027944409760864253,0.022900029858038597,-0.005044379902825656,-9292.0,WV,VA,OH,VA
50,Wisconsin,188.0,322.0,289.0,2540.0,5230.0,1568.0,1104.0,88.0,2589.0,2202.0,384.0,5822.0,302.0,23233.0,2266.0,996.0,728.0,1015.0,869.0,895.0,46.0,4897.0,19812.0,1850.0,684.0,174.0,1525.0,561.0,587.0,82.0,1142.0,187.0,692.0,2293.0,1705.0,1432.0,1064.0,1660.0,295.0,69.0,324.0,243.0,2261.0,4665.0,468.0,2066.0,14.0,2129.0,,8.0,592.0,19290.0,163.0,Illinois,Minnesota,Illinois,106320.0,125610.0,108906.0,5760940.0,0.02180373341850462,0.018904206605172072,0.01845532152738963,-0.00044888507778244324,-2586.0,WI,IL,MN,IL
51,Wyoming,263.0,253.0,197.0,1196.0,2350.0,9132.0,271.0,0.0,109.0,438.0,80.0,251.0,1414.0,398.0,134.0,2.0,204.0,314.0,0.0,10.0,790.0,48.0,788.0,184.0,0.0,993.0,44.0,501.0,1742.0,0.0,0.0,488.0,1021.0,191.0,162.0,130.0,46.0,15.0,51.0,6.0,27.0,1233.0,143.0,4587.0,3725.0,564.0,6.0,1051.0,417.0,0.0,,2793.0,0.0,Colorado,Colorado,Colorado,35969.0,38762.0,31537.0,585613.0,0.06619047049843498,0.053852971160134766,0.06142110916253567,0.007568138002400901,4432.0,WY,CO,CO,CO
