,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2013,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
40,Rhode Island,102.0,279.0,0.0,22.0,2272.0,0.0,2746.0,337.0,1731.0,93.0,141.0,0.0,44.0,323.0,22.0,0.0,0.0,792.0,9091.0,1395.0,418.0,613.0,377.0,23.0,387.0,0.0,740.0,0.0,491.0,1037.0,1696.0,0.0,0.0,3856.0,217.0,0.0,6.0,2178.0,345.0,,486.0,0.0,6.0,569.0,0.0,603.0,857.0,106.0,0.0,52.0,0.0,7311.0,0.0,Massachusetts,Massachusetts,Massachusetts,34453.0,41764.0,34969.0,1055081.0,0.03958369073085384,0.0331434269027686,0.03265436492553652,-0.000489061977232079,-516.0,RI,MA,MA,MA
41,South Carolina,1128.0,1715.0,1970.0,2054.0,9781.0,2570.0,3174.0,313.0,15347.0,15856.0,68.0,295.0,855.0,2421.0,2828.0,979.0,1384.0,1852.0,2657.0,3540.0,1094.0,2988.0,1989.0,1795.0,1274.0,0.0,23792.0,46.0,397.0,1283.0,6386.0,345.0,742.0,8362.0,9940.0,1693.0,584.0,8892.0,844.0,1480.0,,242.0,2952.0,5834.0,164.0,7352.0,184.0,2371.0,1229.0,1347.0,86.0,15864.0,479.0,North Carolina,North Carolina,North Carolina,166953.0,182817.0,128304.0,4764080.0,0.03837404073819079,0.026931537673590702,0.03504412184514114,0.00811258417155044,38649.0,SC,NC,NC,NC
42,South Dakota,141.0,84.0,0.0,1691.0,1336.0,1690.0,0.0,0.0,464.0,191.0,87.0,3426.0,25.0,349.0,286.0,489.0,0.0,156.0,83.0,153.0,0.0,213.0,5375.0,82.0,0.0,344.0,460.0,2916.0,2971.0,22.0,26.0,65.0,578.0,159.0,90.0,248.0,362.0,326.0,0.0,0.0,107.0,,767.0,1390.0,80.0,298.0,84.0,881.0,498.0,42.0,981.0,2289.0,0.0,Minnesota,Idaho,Minnesota,30016.0,32305.0,28915.0,842316.0,0.03835258976441146,0.03432797192502576,0.035635082320649256,0.0013071103956234925,1101.0,SD,MN,ID,MN
43,Tennessee,2079.0,8500.0,4753.0,3787.0,7988.0,1570.0,233.0,108.0,18886.0,18553.0,720.0,1762.0,2616.0,9006.0,3300.0,1726.0,9676.0,6748.0,1556.0,1836.0,247.0,5950.0,1669.0,3539.0,11146.0,40.0,9730.0,58.0,99.0,475.0,1352.0,60.0,966.0,2937.0,5035.0,1286.0,818.0,3508.0,405.0,155.0,5568.0,284.0,,12023.0,506.0,6612.0,37.0,2328.0,2809.0,835.0,126.0,23600.0,223.0,Foreign Country,Georgia,Florida,186229.0,209829.0,159004.0,6494340.0,0.032309518750173224,0.024483473301367038,0.028675585201883486,0.004192111900516448,27225.0,TN,Foreign,GA,FL
44,Texas,7252.0,8404.0,16844.0,19224.0,66318.0,18979.0,2129.0,679.0,32619.0,19988.0,5694.0,4033.0,1811.0,28900.0,10255.0,9225.0,5496.0,29042.0,5391.0,10564.0,1053.0,9969.0,6721.0,13310.0,7023.0,649.0,14589.0,1062.0,3947.0,1449.0,8689.0,22695.0,9526.0,19935.0,11290.0,29169.0,4362.0,10205.0,3656.0,1254.0,7217.0,1290.0,14363.0,,5684.0,14313.0,0.0,11124.0,6646.0,1578.0,4640.0,179930.0,1782.0,Foreign Country,California,California,552037.0,731967.0,409545.0,26480266.0,0.02764198063569301,0.015466045545010763,0.020847109315291622,0.005381063770280858,142492.0,TX,Foreign,CA,CA
45,Utah,1341.0,574.0,1149.0,5259.0,15794.0,7051.0,379.0,231.0,3142.0,2626.0,666.0,231.0,7484.0,1183.0,468.0,626.0,142.0,569.0,1386.0,792.0,227.0,1656.0,587.0,1825.0,510.0,1080.0,779.0,217.0,786.0,0.0,434.0,1470.0,7708.0,2676.0,1770.0,1407.0,2757.0,885.0,424.0,795.0,971.0,96.0,1263.0,5635.0,,2279.0,329.0,4316.0,618.0,0.0,3700.0,17767.0,0.0,Foreign Country,California,California,98293.0,116060.0,91817.0,2897640.0,0.04005328474206596,0.031686820999157934,0.03392174321171712,0.002234922212559186,6476.0,UT,Foreign,CA,CA
46,Vermont,0.0,27.0,11.0,138.0,896.0,751.0,1527.0,48.0,644.0,132.0,101.0,228.0,97.0,388.0,97.0,0.0,185.0,35.0,4121.0,311.0,697.0,92.0,9.0,176.0,53.0,345.0,553.0,0.0,200.0,3584.0,558.0,110.0,152.0,3019.0,455.0,0.0,268.0,818.0,0.0,190.0,14.0,0.0,114.0,509.0,436.0,416.0,,386.0,52.0,0.0,68.0,2390.0,0.0,Massachusetts,Massachusetts,Massachusetts,23011.0,25401.0,21773.0,626210.0,0.04056306989668003,0.03476948627457243,0.03674645885565545,0.0019769725810830224,1238.0,VT,MA,MA,MA
47,Virginia,2226.0,4894.0,790.0,3518.0,16513.0,4048.0,4448.0,1216.0,23161.0,12566.0,3842.0,989.0,327.0,6518.0,3025.0,2719.0,3273.0,1318.0,5225.0,29736.0,890.0,3243.0,1337.0,2811.0,1233.0,404.0,22524.0,1651.0,819.0,449.0,9152.0,676.0,637.0,14647.0,5821.0,1534.0,455.0,13613.0,1792.0,1711.0,9525.0,88.0,5372.0,12790.0,2195.0,,349.0,5051.0,1524.0,6047.0,59.0,58009.0,530.0,Foreign Country,North Carolina,Maryland,259281.0,317290.0,229570.0,8252427.0,0.03844808321236892,0.02781848297476609,0.03141875717288987,0.0036002741981237783,29711.0,VA,Foreign,NC,MD
48,Washington,3422.0,686.0,2088.0,10591.0,37150.0,5420.0,814.0,0.0,7437.0,6831.0,4546.0,1451.0,9196.0,6827.0,1521.0,1285.0,2152.0,343.0,2192.0,3312.0,716.0,2437.0,3477.0,3420.0,539.0,3134.0,4541.0,551.0,1353.0,297.0,2121.0,1420.0,3772.0,3728.0,2774.0,2372.0,27560.0,2266.0,16.0,652.0,1947.0,1483.0,2054.0,13742.0,5536.0,3592.0,167.0,,4190.0,89.0,400.0,51885.0,366.0,Foreign Country,California,California,207976.0,259861.0,190894.0,6963985.0,0.037314985600916714,0.027411604131829692,0.029864510047049212,0.00245290591521952,17082.0,WA,Foreign,CA,CA
49,West Virginia,707.0,196.0,67.0,62.0,1568.0,92.0,391.0,421.0,3018.0,1320.0,0.0,0.0,178.0,535.0,335.0,0.0,1977.0,0.0,62.0,8320.0,0.0,978.0,232.0,153.0,0.0,64.0,2230.0,0.0,176.0,328.0,1527.0,271.0,10.0,1197.0,9284.0,111.0,103.0,5216.0,257.0,0.0,1425.0,0.0,1235.0,1199.0,177.0,6045.0,27.0,49.0,110.0,,0.0,2685.0,16.0,Ohio,Ohio,Ohio,51669.0,54354.0,48236.0,1853914.0,0.029318512077690765,0.026018466876025534,0.02787022483243559,0.0018517579564100578,3433.0,WV,OH,OH,OH
50,Wisconsin,516.0,294.0,150.0,3749.0,5149.0,1528.0,129.0,0.0,4423.0,932.0,723.0,4172.0,131.0,25364.0,1515.0,537.0,1027.0,142.0,654.0,609.0,921.0,5920.0,15722.0,1089.0,477.0,583.0,2250.0,881.0,345.0,215.0,976.0,692.0,898.0,1056.0,3331.0,668.0,730.0,1384.0,678.0,61.0,524.0,264.0,3223.0,3799.0,73.0,804.0,110.0,1616.0,,389.0,43.0,18102.0,138.0,Illinois,Minnesota,Illinois,101604.0,119706.0,111006.0,5736754.0,0.020866503949794606,0.019349966897656758,0.01771106099372572,-0.0016389059039310372,-9402.0,WI,IL,MN,IL
51,Wyoming,11.0,40.0,34.0,1081.0,2951.0,3387.0,15.0,0.0,286.0,441.0,515.0,100.0,1236.0,450.0,727.0,594.0,0.0,415.0,415.0,0.0,98.0,905.0,399.0,1274.0,0.0,1612.0,512.0,139.0,517.0,0.0,0.0,199.0,42.0,1564.0,149.0,172.0,2215.0,436.0,93.0,0.0,302.0,572.0,262.0,964.0,1395.0,15.0,95.0,867.0,181.0,0.0,,1840.0,0.0,Colorado,Texas,Colorado,27677.0,29517.0,28147.0,582122.0,0.050705865780712636,0.048352407227350964,0.04754501633678164,-0.0008073908905693247,-470.0,WY,CO,TX,CO
