,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2021,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
40,Rhode Island,241.0,0.0,0.0,247.0,2857.0,610.0,2753.0,5.0,2176.0,196.0,0.0,248.0,0.0,949.0,677.0,0.0,100.0,0.0,12826.0,334.0,81.0,407.0,160.0,29.0,0.0,79.0,474.0,575.0,0.0,1775.0,974.0,0.0,282.0,7321.0,281.0,298.0,171.0,1592.0,275.0,,572.0,0.0,49.0,762.0,0.0,1935.0,665.0,311.0,18.0,160.0,0.0,5123.0,44.0,Massachusetts,Massachusetts,Massachusetts,43509.0,48632.0,31681.0,1097092.0,0.044328096458637924,0.028877250039194526,0.039658478960743496,0.01078122892154897,11828.0,RI,MA,MA,MA
41,South Carolina,222.0,1472.0,134.0,4696.0,11884.0,3873.0,2836.0,71.0,14905.0,14963.0,211.0,1253.0,193.0,4040.0,1667.0,341.0,2627.0,2269.0,3619.0,7231.0,0.0,1830.0,1816.0,1736.0,611.0,90.0,34327.0,38.0,963.0,440.0,8294.0,1334.0,904.0,11615.0,7865.0,913.0,1029.0,10492.0,648.0,155.0,,76.0,5937.0,5464.0,652.0,12978.0,221.0,3147.0,2362.0,1606.0,0.0,15238.0,1321.0,North Carolina,North Carolina,North Carolina,197371.0,212609.0,116963.0,5193848.0,0.0409347751416676,0.022519526948035443,0.03800091954943618,0.015481392601400735,80408.0,SC,NC,NC,NC
42,South Dakota,0.0,30.0,0.0,529.0,1670.0,1977.0,0.0,0.0,659.0,0.0,0.0,3399.0,0.0,487.0,471.0,322.0,103.0,408.0,0.0,42.0,0.0,488.0,4390.0,354.0,0.0,290.0,272.0,716.0,2566.0,0.0,336.0,4.0,325.0,230.0,268.0,0.0,388.0,956.0,255.0,148.0,54.0,,138.0,2229.0,166.0,682.0,0.0,820.0,216.0,0.0,1395.0,1483.0,0.0,Minnesota,Minnesota,Minnesota,27783.0,29266.0,25910.0,896299.0,0.03265205026447648,0.028907764038563023,0.030997468478710787,0.0020897044401477632,1873.0,SD,MN,MN,MN
43,Tennessee,456.0,9869.0,3161.0,3625.0,22901.0,5383.0,1462.0,249.0,20809.0,14723.0,2939.0,210.0,119.0,12722.0,6012.0,1661.0,7612.0,4785.0,2782.0,2528.0,763.0,3550.0,1634.0,3595.0,6132.0,1061.0,7468.0,91.0,1201.0,142.0,2353.0,38.0,1662.0,5676.0,8220.0,2263.0,1973.0,4222.0,899.0,1195.0,3621.0,1397.0,,15300.0,934.0,9806.0,207.0,5955.0,3049.0,2244.0,550.0,20102.0,382.0,California,Florida,California,221591.0,241693.0,151151.0,6963709.0,0.03470751003524128,0.02170553077390224,0.03182082996288328,0.01011529918898104,70440.0,TN,CA,FL,CA
44,Texas,2587.0,9389.0,13613.0,17609.0,107546.0,30262.0,2506.0,756.0,31023.0,16781.0,7668.0,7124.0,2551.0,20819.0,10573.0,11039.0,4865.0,28130.0,8639.0,8673.0,786.0,10009.0,9977.0,11369.0,6079.0,1627.0,20142.0,904.0,8782.0,2012.0,10916.0,13456.0,7896.0,24951.0,11942.0,16116.0,5287.0,9920.0,4180.0,14.0,8097.0,1526.0,10446.0,,6136.0,15079.0,178.0,23438.0,6187.0,348.0,4424.0,171045.0,1618.0,Foreign Country,California,California,595995.0,767040.0,447175.0,29561286.0,0.025947450324048826,0.015127048261702823,0.020161335335681946,0.005034287073979123,148820.0,TX,Foreign,CA,CA
45,Utah,320.0,436.0,146.0,8279.0,23219.0,3712.0,171.0,498.0,3093.0,1261.0,995.0,10.0,7411.0,1438.0,798.0,664.0,282.0,506.0,550.0,932.0,37.0,1233.0,1183.0,952.0,217.0,229.0,1659.0,0.0,378.0,0.0,559.0,2211.0,3748.0,2918.0,557.0,2041.0,2758.0,1159.0,63.0,865.0,725.0,271.0,2646.0,6078.0,,2775.0,683.0,6294.0,1988.0,0.0,1991.0,16286.0,1325.0,California,Arizona,California,102264.0,118550.0,78952.0,3339284.0,0.03550162250350674,0.02364339181692842,0.03062452909066734,0.006981137273738919,23312.0,UT,CA,AZ,CA
46,Vermont,0.0,94.0,0.0,101.0,1043.0,587.0,1221.0,41.0,1172.0,284.0,266.0,292.0,0.0,108.0,136.0,172.0,191.0,98.0,6890.0,712.0,743.0,650.0,48.0,113.0,0.0,70.0,349.0,0.0,0.0,2140.0,2182.0,106.0,143.0,5816.0,546.0,90.0,300.0,1242.0,45.0,687.0,209.0,22.0,336.0,576.0,229.0,0.0,,1166.0,351.0,53.0,39.0,2015.0,0.0,Massachusetts,Massachusetts,Massachusetts,31659.0,33674.0,17261.0,647093.0,0.05203888776420082,0.026674682000887046,0.04892496132704263,0.022250279326155586,14398.0,VT,MA,MA,MA
47,Virginia,1532.0,1878.0,742.0,5698.0,21052.0,5002.0,3396.0,1270.0,20603.0,10750.0,2193.0,645.0,607.0,4833.0,3159.0,711.0,1926.0,2372.0,9553.0,27855.0,247.0,3005.0,1612.0,2607.0,1051.0,771.0,27640.0,442.0,567.0,1164.0,8963.0,969.0,2193.0,13416.0,5882.0,1311.0,870.0,14436.0,2912.0,1604.0,9212.0,211.0,6574.0,13305.0,1261.0,,483.0,6749.0,1152.0,5564.0,444.0,41144.0,279.0,Foreign Country,Florida,Maryland,262673.0,303817.0,268016.0,8657348.0,0.035093541347766086,0.03095821029719494,0.030341046703909788,-0.0006171635932851506,-5343.0,VA,Foreign,FL,MD
48,Washington,2242.0,1064.0,782.0,10300.0,57576.0,7452.0,1536.0,0.0,9637.0,4838.0,3770.0,394.0,9856.0,3956.0,679.0,2923.0,823.0,994.0,4402.0,1723.0,489.0,2139.0,2252.0,4271.0,1051.0,3740.0,2499.0,1285.0,853.0,905.0,1709.0,950.0,4324.0,5682.0,4138.0,2410.0,27282.0,4958.0,1205.0,374.0,2444.0,417.0,1820.0,10737.0,4061.0,4452.0,611.0,,2009.0,299.0,1995.0,44602.0,1932.0,California,California,California,228240.0,272842.0,267527.0,7741433.0,0.03524437917372662,0.034557813779438507,0.029482913563935773,-0.005074900215502734,-39287.0,WA,CA,CA,CA
49,West Virginia,0.0,506.0,0.0,1221.0,368.0,49.0,568.0,42.0,3835.0,558.0,0.0,0.0,0.0,0.0,468.0,0.0,491.0,493.0,116.0,6792.0,217.0,121.0,127.0,0.0,0.0,0.0,1308.0,82.0,0.0,0.0,1601.0,0.0,630.0,596.0,4448.0,86.0,0.0,5452.0,0.0,70.0,893.0,94.0,214.0,920.0,647.0,10202.0,36.0,279.0,271.0,,0.0,2193.0,0.0,Virginia,Ohio,Virginia,43801.0,45994.0,35458.0,1785249.0,0.025763352899231425,0.01986165515286663,0.024534952827308682,0.004673297674442051,8343.0,WV,VA,OH,VA
50,Wisconsin,237.0,331.0,595.0,2859.0,6467.0,4412.0,346.0,0.0,5123.0,1797.0,338.0,2272.0,305.0,29975.0,1447.0,538.0,703.0,537.0,1235.0,1358.0,129.0,5756.0,20941.0,2631.0,205.0,191.0,3296.0,1087.0,933.0,519.0,942.0,350.0,432.0,2219.0,2637.0,572.0,824.0,1683.0,533.0,71.0,737.0,374.0,962.0,6893.0,618.0,2483.0,79.0,3749.0,,44.0,230.0,13429.0,66.0,Illinois,Minnesota,Illinois,123061.0,136490.0,112968.0,5879978.0,0.023212671884146507,0.01921231678077707,0.02092881980170674,0.0017165030209296689,10093.0,WI,IL,MN,IL
51,Wyoming,113.0,0.0,11.0,357.0,2605.0,6022.0,6.0,0.0,1541.0,515.0,15.0,16.0,705.0,1275.0,32.0,610.0,138.0,148.0,54.0,34.0,98.0,121.0,236.0,348.0,36.0,810.0,212.0,24.0,593.0,43.0,10.0,22.0,1128.0,956.0,509.0,0.0,739.0,260.0,0.0,0.0,24.0,1124.0,15.0,610.0,2739.0,459.0,0.0,1581.0,273.0,0.0,,2049.0,0.0,Colorado,Texas,Colorado,27167.0,29216.0,35255.0,579548.0,0.050411700152532664,0.060831889679543366,0.04687618626929952,-0.013955703410243846,-8088.0,WY,CO,TX,CO
