,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2014,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
40,Rhode Island,54.0,347.0,0.0,0.0,1387.0,91.0,2180.0,26.0,1723.0,1843.0,89.0,80.0,0.0,233.0,98.0,153.0,251.0,488.0,10765.0,557.0,417.0,296.0,428.0,60.0,0.0,0.0,1426.0,0.0,0.0,1007.0,1404.0,0.0,44.0,3563.0,176.0,64.0,44.0,1245.0,914.0,,474.0,0.0,72.0,445.0,0.0,922.0,93.0,76.0,0.0,0.0,0.0,6451.0,0.0,Massachusetts,Massachusetts,Massachusetts,33535.0,39986.0,38019.0,1055936.0,0.03786782532274683,0.03600502303169889,0.03175855354869992,-0.00424646948299897,-4484.0,RI,MA,MA,MA
41,South Carolina,1225.0,3219.0,991.0,2298.0,5826.0,3455.0,4030.0,661.0,12368.0,15496.0,1044.0,429.0,996.0,2854.0,2923.0,599.0,3312.0,1565.0,1620.0,4291.0,1462.0,4002.0,1111.0,1495.0,1055.0,294.0,31188.0,0.0,323.0,950.0,4226.0,1237.0,499.0,11241.0,5369.0,1115.0,304.0,7637.0,1325.0,646.0,,352.0,4113.0,6567.0,434.0,8860.0,249.0,5453.0,1249.0,687.0,0.0,18059.0,253.0,North Carolina,North Carolina,North Carolina,172898.0,190957.0,121135.0,4823617.0,0.03958792748263388,0.025112897645065933,0.035844056441462914,0.01073115879639698,51763.0,SC,NC,NC,NC
42,South Dakota,374.0,0.0,23.0,1008.0,1920.0,1388.0,0.0,0.0,329.0,167.0,0.0,2531.0,177.0,520.0,489.0,842.0,161.0,106.0,186.0,130.0,0.0,86.0,4321.0,127.0,0.0,990.0,163.0,1635.0,1411.0,80.0,11.0,330.0,531.0,697.0,490.0,711.0,13.0,36.0,0.0,0.0,37.0,,610.0,882.0,131.0,1453.0,0.0,198.0,541.0,0.0,2363.0,2934.0,96.0,Minnesota,Minnesota,Minnesota,28294.0,31228.0,31180.0,849129.0,0.03677650863414157,0.03671998012080614,0.033321203256513436,-0.003398776864292706,-2886.0,SD,MN,MN,MN
43,Tennessee,837.0,9640.0,7625.0,2605.0,8847.0,2482.0,390.0,427.0,17196.0,15713.0,438.0,835.0,288.0,8853.0,6087.0,613.0,9157.0,1126.0,1753.0,2300.0,207.0,6125.0,962.0,5513.0,8166.0,260.0,12148.0,127.0,129.0,249.0,741.0,596.0,681.0,5614.0,4627.0,2068.0,922.0,2555.0,373.0,1035.0,6164.0,282.0,,10134.0,216.0,7979.0,162.0,2885.0,1551.0,1943.0,130.0,27149.0,145.0,Foreign Country,Texas,Florida,181901.0,209050.0,159681.0,6541223.0,0.03195885540058793,0.024411490022584463,0.027808408305297037,0.0033969182827125743,22220.0,TN,Foreign,TX,FL
44,Texas,8487.0,6437.0,11926.0,18001.0,63591.0,18277.0,3110.0,1411.0,40930.0,19023.0,3871.0,6444.0,3120.0,23258.0,6235.0,11585.0,5990.0,23805.0,6208.0,9291.0,1385.0,12267.0,6946.0,11921.0,12308.0,659.0,16934.0,665.0,3343.0,1784.0,7015.0,17262.0,7050.0,21347.0,11841.0,25096.0,4772.0,12193.0,6274.0,1852.0,6569.0,2041.0,15159.0,,4688.0,18454.0,568.0,10450.0,7762.0,2328.0,1647.0,208377.0,2741.0,Foreign Country,California,California,546321.0,754698.0,435051.0,26964333.0,0.027988750917740113,0.01613431342803844,0.02026087572794773,0.004126562299909292,111270.0,TX,Foreign,CA,CA
45,Utah,1302.0,365.0,119.0,8362.0,14510.0,4111.0,173.0,0.0,2920.0,1139.0,1556.0,568.0,7021.0,1227.0,535.0,193.0,0.0,220.0,1506.0,304.0,162.0,629.0,904.0,2174.0,752.0,898.0,1172.0,125.0,535.0,119.0,473.0,1621.0,6612.0,2059.0,1893.0,614.0,2655.0,1110.0,280.0,35.0,944.0,0.0,361.0,5780.0,,2332.0,138.0,5274.0,543.0,44.0,3750.0,21301.0,0.0,Foreign Country,California,California,90119.0,111420.0,79252.0,2936879.0,0.037938233069867704,0.026985109022196693,0.030685295512685406,0.0037001864904887133,10867.0,UT,Foreign,CA,CA
46,Vermont,225.0,0.0,0.0,111.0,1222.0,645.0,1167.0,16.0,1090.0,152.0,0.0,61.0,0.0,224.0,134.0,39.0,176.0,0.0,4462.0,605.0,538.0,181.0,2.0,67.0,26.0,413.0,196.0,32.0,0.0,2572.0,616.0,105.0,47.0,2554.0,76.0,62.0,252.0,1180.0,0.0,864.0,197.0,147.0,151.0,462.0,330.0,694.0,,358.0,0.0,155.0,29.0,1498.0,0.0,Massachusetts,Massachusetts,Massachusetts,22635.0,24133.0,20424.0,625214.0,0.038599583502608704,0.03266721474567108,0.036203603886029424,0.003536389140358344,2211.0,VT,MA,MA,MA
47,Virginia,2656.0,2654.0,57.0,3605.0,16013.0,5487.0,2185.0,367.0,22478.0,8802.0,2729.0,746.0,679.0,3626.0,2811.0,1859.0,3655.0,2041.0,4821.0,28071.0,1043.0,2608.0,3606.0,2856.0,1999.0,389.0,22191.0,444.0,753.0,694.0,9182.0,525.0,1251.0,16980.0,7651.0,918.0,1464.0,14296.0,1922.0,1350.0,5780.0,158.0,6832.0,13337.0,2554.0,,255.0,5025.0,1716.0,8620.0,147.0,72423.0,266.0,Foreign Country,North Carolina,Maryland,252154.0,324577.0,254105.0,8310993.0,0.03905393735742528,0.030574565518223875,0.03033981619284242,-0.0002347493253814538,-1951.0,VA,Foreign,NC,MD
48,Washington,7216.0,1640.0,1406.0,8931.0,40085.0,6779.0,1400.0,624.0,7190.0,4536.0,4596.0,1943.0,12825.0,4984.0,1999.0,2889.0,1249.0,1203.0,2003.0,1729.0,745.0,2276.0,1788.0,2992.0,485.0,4294.0,4868.0,905.0,675.0,91.0,2038.0,2461.0,4969.0,6630.0,3496.0,1876.0,26582.0,3117.0,728.0,400.0,3177.0,1577.0,967.0,12528.0,4836.0,6427.0,690.0,,2129.0,258.0,1383.0,65361.0,1034.0,Foreign Country,California,California,221649.0,287010.0,197291.0,7054655.0,0.04068377546456914,0.027966073464967458,0.0314188291277178,0.003452755662750339,24358.0,WA,Foreign,CA,CA
49,West Virginia,1797.0,144.0,526.0,298.0,1552.0,877.0,244.0,185.0,2815.0,690.0,0.0,0.0,0.0,182.0,507.0,0.0,1797.0,128.0,150.0,5834.0,0.0,347.0,147.0,390.0,184.0,252.0,2579.0,46.0,0.0,0.0,1072.0,0.0,28.0,865.0,8093.0,208.0,163.0,4834.0,0.0,0.0,639.0,0.0,619.0,1967.0,61.0,6334.0,9.0,0.0,316.0,,0.0,3607.0,0.0,Ohio,Virginia,Ohio,46879.0,50486.0,48591.0,1849489.0,0.027297269678273298,0.026272662340787106,0.02534700125277847,-0.0009256610880086363,-1712.0,WV,OH,VA,OH
50,Wisconsin,473.0,452.0,665.0,2172.0,6428.0,1458.0,376.0,16.0,4337.0,1407.0,518.0,4054.0,118.0,30423.0,2636.0,403.0,489.0,47.0,691.0,551.0,221.0,5593.0,20758.0,2213.0,1142.0,403.0,2913.0,547.0,584.0,221.0,816.0,187.0,1078.0,2597.0,3100.0,1112.0,599.0,1416.0,937.0,184.0,1739.0,236.0,1534.0,5341.0,1215.0,2113.0,130.0,1717.0,,70.0,16.0,17301.0,48.0,Illinois,Minnesota,Illinois,118494.0,135795.0,114642.0,5751525.0,0.02361025988759503,0.0199324526973281,0.020602188115325937,0.0006697354179978354,3852.0,WI,IL,MN,IL
51,Wyoming,45.0,254.0,557.0,1799.0,2703.0,5217.0,0.0,38.0,916.0,61.0,72.0,13.0,835.0,561.0,309.0,70.0,47.0,289.0,0.0,191.0,196.0,67.0,173.0,244.0,0.0,1342.0,18.0,869.0,429.0,0.0,0.0,747.0,658.0,190.0,0.0,44.0,316.0,9.0,0.0,0.0,8.0,664.0,364.0,1648.0,1290.0,140.0,0.0,1446.0,1047.0,106.0,,1449.0,0.0,Colorado,Colorado,Colorado,25992.0,27441.0,33210.0,582531.0,0.04710650591985663,0.05700984153633026,0.044619084649572295,-0.012390756886757961,-7218.0,WY,CO,CO,CO
