,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2019,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
40,Rhode Island,0.0,0.0,0.0,423.0,1854.0,238.0,2561.0,16.0,3084.0,84.0,0.0,413.0,0.0,624.0,150.0,0.0,148.0,53.0,12742.0,243.0,475.0,49.0,0.0,135.0,49.0,0.0,887.0,0.0,17.0,290.0,1420.0,51.0,0.0,2359.0,441.0,0.0,387.0,1538.0,113.0,,680.0,0.0,136.0,1597.0,186.0,863.0,428.0,144.0,136.0,83.0,0.0,4263.0,150.0,Massachusetts,Massachusetts,Massachusetts,35247.0,39510.0,30999.0,1059361.0,0.037296068101430956,0.029261979627341388,0.033271944124807315,0.004009964497465927,4248.0,RI,MA,MA,MA
41,South Carolina,680.0,873.0,579.0,1704.0,7785.0,1506.0,2880.0,595.0,14136.0,16644.0,1280.0,871.0,754.0,4210.0,1596.0,1043.0,3545.0,1721.0,3094.0,6663.0,833.0,2251.0,685.0,656.0,546.0,0.0,33940.0,971.0,205.0,146.0,6233.0,1581.0,1087.0,10416.0,5641.0,812.0,410.0,7227.0,1491.0,993.0,,547.0,4184.0,7631.0,548.0,10143.0,336.0,2112.0,1702.0,1559.0,0.0,21247.0,319.0,North Carolina,North Carolina,North Carolina,177364.0,198611.0,129048.0,5148714.0,0.03857487520184652,0.025064122808141995,0.034448213670442755,0.00938409086230076,48316.0,SC,NC,NC,NC
42,South Dakota,14.0,339.0,141.0,650.0,1778.0,818.0,0.0,0.0,550.0,436.0,131.0,3613.0,112.0,1300.0,771.0,581.0,0.0,0.0,0.0,290.0,0.0,128.0,5777.0,445.0,24.0,674.0,419.0,1218.0,1620.0,116.0,349.0,92.0,34.0,0.0,107.0,374.0,958.0,28.0,682.0,0.0,162.0,,386.0,1080.0,199.0,76.0,0.0,280.0,391.0,0.0,473.0,3950.0,0.0,Minnesota,Minnesota,Minnesota,27616.0,31566.0,27292.0,884659.0,0.03568154509251587,0.030850305032786643,0.03121654784498886,0.00036624281220221794,324.0,SD,MN,MN,MN
43,Tennessee,1506.0,6294.0,5252.0,1457.0,11874.0,4674.0,740.0,689.0,21539.0,12668.0,522.0,857.0,532.0,8607.0,5630.0,1204.0,11500.0,1964.0,1109.0,1744.0,339.0,6548.0,1215.0,2492.0,12011.0,700.0,13551.0,0.0,419.0,297.0,2382.0,1094.0,2101.0,6594.0,5547.0,935.0,1453.0,1833.0,24.0,399.0,4872.0,490.0,,15068.0,1240.0,8040.0,336.0,3821.0,1188.0,1235.0,46.0,20089.0,255.0,Florida,Georgia,Florida,196887.0,216976.0,155567.0,6829174.0,0.031771924393784665,0.02277976809494091,0.028830280206654568,0.006050512111713657,41320.0,TN,FL,GA,FL
44,Texas,4622.0,8791.0,12341.0,21205.0,82235.0,18189.0,2085.0,930.0,41238.0,24209.0,6977.0,3306.0,2836.0,23747.0,6244.0,12823.0,6239.0,24513.0,8277.0,8660.0,1212.0,11061.0,5949.0,8085.0,6316.0,2136.0,15838.0,944.0,3842.0,2098.0,10319.0,23425.0,10529.0,18078.0,8975.0,23535.0,4430.0,9352.0,9352.0,556.0,9240.0,1918.0,9833.0,,10072.0,18973.0,445.0,15128.0,4824.0,1059.0,1311.0,207362.0,371.0,Foreign Country,California,California,568673.0,776035.0,451751.0,28995881.0,0.026763628944400757,0.015579833563256795,0.019612199401701228,0.004032365838444433,116922.0,TX,Foreign,CA,CA
45,Utah,526.0,1027.0,888.0,6301.0,17821.0,7856.0,2830.0,0.0,2451.0,668.0,773.0,929.0,6752.0,4238.0,2256.0,552.0,194.0,1046.0,545.0,1152.0,0.0,748.0,770.0,995.0,168.0,1294.0,1809.0,147.0,640.0,222.0,588.0,663.0,4423.0,2073.0,1455.0,775.0,2873.0,478.0,96.0,572.0,1295.0,16.0,1622.0,4871.0,,922.0,233.0,4481.0,547.0,322.0,1549.0,15580.0,107.0,California,Texas,California,95559.0,111139.0,88426.0,3205958.0,0.034666393009515406,0.027581771189766055,0.02980669116688366,0.0022249199771176044,7133.0,UT,CA,TX,CA
46,Vermont,402.0,77.0,0.0,41.0,1048.0,687.0,798.0,0.0,637.0,285.0,2.0,56.0,81.0,670.0,99.0,0.0,12.0,0.0,4045.0,316.0,565.0,103.0,56.0,113.0,0.0,0.0,90.0,0.0,14.0,2076.0,799.0,184.0,128.0,3276.0,97.0,0.0,152.0,1401.0,3.0,216.0,257.0,0.0,63.0,1082.0,41.0,527.0,,413.0,0.0,20.0,30.0,1817.0,0.0,Massachusetts,Florida,Massachusetts,20962.0,22779.0,22660.0,623989.0,0.03650545121789006,0.036314742727836545,0.033593540911778894,-0.0027212018160576515,-1698.0,VT,MA,FL,MA
47,Virginia,1256.0,4028.0,1011.0,2513.0,16994.0,4588.0,2838.0,1187.0,21432.0,9246.0,1807.0,1827.0,659.0,6562.0,2413.0,973.0,2619.0,2609.0,5480.0,27172.0,856.0,6012.0,1033.0,3137.0,1512.0,1211.0,26435.0,158.0,556.0,655.0,9511.0,1468.0,2302.0,15618.0,5498.0,1486.0,1042.0,12284.0,1896.0,1098.0,9721.0,122.0,5310.0,13924.0,1736.0,,1633.0,6580.0,1518.0,5518.0,167.0,67506.0,185.0,Foreign Country,North Carolina,Maryland,257396.0,324902.0,269369.0,8535519.0,0.03806470350543417,0.031558596495421073,0.030155869842243922,-0.0014027266531771512,-11973.0,VA,Foreign,NC,MD
48,Washington,4255.0,1060.0,83.0,8263.0,46791.0,6829.0,3098.0,0.0,7925.0,2611.0,5855.0,644.0,12599.0,3829.0,2244.0,1924.0,953.0,1298.0,3526.0,2017.0,864.0,3703.0,2378.0,1938.0,136.0,6017.0,1479.0,904.0,1780.0,2011.0,824.0,1137.0,2556.0,6885.0,2897.0,1383.0,33712.0,4833.0,318.0,373.0,2327.0,18.0,3115.0,18528.0,5440.0,6656.0,391.0,,1456.0,275.0,626.0,62230.0,1465.0,Foreign Country,California,California,232229.0,294459.0,199413.0,7614893.0,0.038668829621112205,0.026187235986113003,0.03049668590221819,0.004309449916105188,32816.0,WA,Foreign,CA,CA
49,West Virginia,192.0,245.0,120.0,356.0,940.0,266.0,0.0,127.0,3052.0,658.0,256.0,119.0,30.0,380.0,178.0,45.0,1518.0,0.0,425.0,3976.0,223.0,316.0,433.0,361.0,0.0,0.0,2515.0,0.0,96.0,37.0,527.0,0.0,64.0,546.0,4985.0,117.0,53.0,5706.0,606.0,124.0,2882.0,0.0,402.0,927.0,0.0,6008.0,19.0,129.0,41.0,,0.0,4776.0,0.0,Virginia,Ohio,Virginia,40000.0,44776.0,40136.0,1792147.0,0.02498455762836419,0.022395484299000026,0.022319597666932457,-7.588663206756913e-05,-136.0,WV,VA,OH,VA
50,Wisconsin,1070.0,678.0,290.0,1917.0,6886.0,3125.0,826.0,0.0,5168.0,1783.0,283.0,4289.0,93.0,22402.0,1951.0,1421.0,1468.0,1167.0,584.0,241.0,175.0,5307.0,17524.0,2796.0,581.0,130.0,1645.0,1369.0,872.0,401.0,331.0,237.0,747.0,2337.0,1049.0,346.0,639.0,990.0,513.0,146.0,948.0,763.0,1294.0,5049.0,808.0,1878.0,0.0,1682.0,,572.0,1417.0,16123.0,0.0,Illinois,Minnesota,Illinois,108188.0,124311.0,101887.0,5822434.0,0.021350349355613134,0.017499039061670774,0.018581232522343748,0.0010821934606729741,6301.0,WI,IL,MN,IL
51,Wyoming,54.0,1227.0,298.0,757.0,3211.0,3129.0,109.0,0.0,909.0,203.0,33.0,23.0,1792.0,49.0,616.0,366.0,149.0,201.0,100.0,0.0,136.0,93.0,492.0,582.0,0.0,1850.0,4.0,265.0,927.0,473.0,187.0,377.0,2881.0,389.0,97.0,564.0,514.0,447.0,0.0,0.0,509.0,1041.0,116.0,1696.0,1746.0,415.0,0.0,885.0,27.0,308.0,,1382.0,0.0,California,Colorado,California,30247.0,31629.0,23287.0,578759.0,0.05464969011281034,0.040236091360998275,0.052261822278357656,0.012025730917359381,6960.0,WY,CA,CO,CA
