,State,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming,Foreign Country,U.S. Island Area,inflow_max,outflow_max,inflow_max_noforeign,total_inflow_noforeign,total_inflow,total_outflow,2012,per_capita_inflow,per_capita_outflow,per_capita_inflow_noforeign,net_per_capita_flow,net_flow,State_abbr,inflow_max_abbr,outflow_max_abbr,inflow_max_noforeign_abbr
40,Rhode Island,0.0,20.0,0.0,93.0,2146.0,332.0,4170.0,0.0,2752.0,168.0,120.0,0.0,0.0,385.0,0.0,27.0,286.0,24.0,11253.0,482.0,279.0,230.0,131.0,210.0,0.0,0.0,478.0,0.0,188.0,611.0,1219.0,36.0,25.0,3603.0,63.0,0.0,139.0,735.0,116.0,,481.0,0.0,120.0,823.0,0.0,1008.0,53.0,287.0,135.0,0.0,21.0,6249.0,0.0,Massachusetts,Massachusetts,Massachusetts,33249.0,39498.0,30487.0,1054621.0,0.03745231699349814,0.028908015296490397,0.03152696561134284,0.0026189503148524446,2762.0,RI,MA,MA,MA
41,South Carolina,1244.0,1665.0,839.0,2222.0,5979.0,1915.0,1590.0,697.0,11552.0,18570.0,638.0,643.0,198.0,2125.0,3802.0,1064.0,1924.0,2709.0,2313.0,3565.0,2077.0,2966.0,757.0,1884.0,1407.0,93.0,24764.0,656.0,158.0,917.0,6517.0,1052.0,1025.0,10746.0,4388.0,555.0,255.0,6497.0,1070.0,538.0,,816.0,3550.0,5351.0,566.0,9377.0,298.0,1629.0,832.0,1345.0,0.0,17135.0,0.0,North Carolina,North Carolina,North Carolina,157340.0,174475.0,127272.0,4717354.0,0.036985776348351214,0.026979531322008057,0.03335344347700003,0.0063739121549919765,30068.0,SC,NC,NC,NC
42,South Dakota,855.0,0.0,227.0,435.0,1494.0,1744.0,2.0,0.0,970.0,122.0,8.0,2441.0,78.0,74.0,210.0,403.0,0.0,0.0,61.0,60.0,0.0,892.0,3568.0,474.0,34.0,248.0,240.0,1725.0,2175.0,0.0,0.0,175.0,135.0,371.0,64.0,21.0,667.0,515.0,134.0,0.0,158.0,,507.0,1715.0,388.0,340.0,5.0,1026.0,314.0,131.0,979.0,3864.0,0.0,Foreign Country,Minnesota,Minnesota,26185.0,30049.0,22534.0,833566.0,0.03604873519313408,0.027033252315953386,0.03141322942634416,0.0043799771103907766,3651.0,SD,Foreign,MN,MN
43,Tennessee,1281.0,12116.0,3306.0,2250.0,8396.0,2473.0,936.0,176.0,15641.0,16012.0,1058.0,617.0,787.0,7094.0,5591.0,2630.0,13202.0,2452.0,1525.0,1743.0,1040.0,4507.0,1178.0,2694.0,10568.0,308.0,5904.0,7.0,432.0,271.0,783.0,751.0,735.0,6279.0,6200.0,2495.0,1080.0,3329.0,717.0,26.0,4300.0,0.0,,8716.0,784.0,8008.0,133.0,1876.0,1622.0,3248.0,358.0,20525.0,28.0,Foreign Country,Georgia,Georgia,177663.0,198188.0,163281.0,6453898.0,0.030708263440172124,0.025299594136752705,0.027528014852419423,0.0022284207156667186,14382.0,TN,Foreign,GA,GA
44,Texas,6759.0,9993.0,13781.0,18908.0,62702.0,16616.0,2769.0,181.0,31259.0,20362.0,5040.0,4934.0,2387.0,19672.0,8264.0,12699.0,6040.0,29348.0,4813.0,4969.0,1293.0,9501.0,2803.0,12319.0,6402.0,1813.0,22660.0,989.0,4794.0,761.0,6797.0,16762.0,8266.0,20274.0,8728.0,26284.0,3827.0,10449.0,4435.0,1763.0,4470.0,1264.0,10368.0,,4610.0,17734.0,113.0,11630.0,4192.0,1729.0,2472.0,187832.0,1455.0,Foreign Country,California,California,512453.0,700285.0,401074.0,26084481.0,0.026846805960985,0.01537596243528863,0.019645895963964165,0.004269933528675536,111379.0,TX,Foreign,CA,CA
45,Utah,2819.0,126.0,361.0,7966.0,15286.0,5350.0,142.0,0.0,2428.0,1142.0,1436.0,2791.0,5129.0,1588.0,475.0,398.0,217.0,345.0,1503.0,613.0,380.0,1670.0,385.0,1553.0,284.0,1057.0,842.0,175.0,489.0,507.0,437.0,686.0,5391.0,2129.0,1875.0,1338.0,4089.0,944.0,239.0,351.0,60.0,47.0,863.0,3605.0,,1369.0,39.0,3529.0,1445.0,0.0,2216.0,19332.0,0.0,Foreign Country,California,California,88109.0,107441.0,82049.0,2853375.0,0.03765400622070355,0.02875507074955097,0.030878871511806193,0.002123800762255223,6060.0,UT,Foreign,CA,CA
46,Vermont,93.0,16.0,0.0,127.0,1112.0,382.0,1626.0,0.0,966.0,56.0,6.0,30.0,0.0,230.0,68.0,0.0,1243.0,73.0,3318.0,862.0,883.0,284.0,315.0,23.0,0.0,147.0,328.0,0.0,0.0,2893.0,833.0,74.0,17.0,4780.0,214.0,11.0,26.0,935.0,0.0,341.0,124.0,39.0,193.0,493.0,81.0,728.0,,98.0,151.0,0.0,96.0,2269.0,45.0,New York,New Hampshire,New York,24360.0,26629.0,19789.0,626090.0,0.042532223801689854,0.03160727690907058,0.03890814419652127,0.007300867287450691,4571.0,VT,NY,NH,NY
47,Virginia,1906.0,2515.0,445.0,2420.0,14780.0,5352.0,2725.0,2279.0,19574.0,9535.0,3823.0,221.0,652.0,7089.0,2663.0,1144.0,3908.0,1638.0,3767.0,23925.0,1144.0,2982.0,2294.0,1914.0,1344.0,658.0,25575.0,852.0,357.0,535.0,9073.0,947.0,973.0,15893.0,5622.0,2810.0,1541.0,14190.0,516.0,1605.0,7936.0,35.0,6189.0,12944.0,2092.0,,423.0,4160.0,1258.0,3839.0,143.0,60649.0,899.0,Foreign Country,North Carolina,North Carolina,241104.0,301753.0,229687.0,8185080.0,0.036866224887233845,0.028061668303791778,0.02945652333269803,0.0013948550289062528,11417.0,VA,Foreign,NC,NC
48,Washington,4328.0,1507.0,1413.0,8362.0,45597.0,5195.0,2901.0,100.0,9370.0,6363.0,5239.0,1159.0,10604.0,4298.0,1089.0,2544.0,1368.0,1646.0,2911.0,1191.0,532.0,3470.0,2703.0,2802.0,615.0,2919.0,4088.0,217.0,682.0,309.0,2300.0,872.0,5671.0,5562.0,3192.0,1223.0,25525.0,3397.0,1025.0,97.0,2727.0,94.0,3206.0,14196.0,5298.0,3839.0,223.0,,1168.0,215.0,394.0,45306.0,1044.0,California,California,California,216790.0,262096.0,179981.0,6897058.0,0.03800113033702196,0.026095329341873013,0.03143224255907374,0.005336913217200725,36809.0,WA,CA,CA,CA
49,West Virginia,306.0,477.0,0.0,79.0,1231.0,104.0,143.0,674.0,1919.0,1108.0,166.0,68.0,181.0,220.0,328.0,39.0,2249.0,90.0,164.0,5352.0,35.0,778.0,20.0,59.0,0.0,0.0,4683.0,175.0,0.0,129.0,1213.0,81.0,229.0,1721.0,6757.0,520.0,118.0,5208.0,79.0,0.0,1098.0,36.0,1061.0,622.0,0.0,6317.0,54.0,297.0,470.0,,252.0,2880.0,0.0,Ohio,Ohio,Ohio,46910.0,49790.0,47140.0,1856872.0,0.026813910705746007,0.025386779487223676,0.025262915268257587,-0.00012386421896608962,-230.0,WV,OH,OH,OH
50,Wisconsin,236.0,323.0,253.0,3257.0,5347.0,1600.0,657.0,296.0,4937.0,970.0,333.0,4161.0,360.0,22285.0,2480.0,1160.0,635.0,598.0,489.0,1306.0,233.0,3917.0,18965.0,1263.0,238.0,784.0,2939.0,284.0,324.0,3.0,606.0,526.0,1163.0,2033.0,2610.0,289.0,945.0,1563.0,975.0,144.0,1053.0,329.0,1051.0,2765.0,900.0,1267.0,62.0,1208.0,,0.0,30.0,16790.0,38.0,Illinois,Minnesota,Illinois,100190.0,116980.0,97992.0,5719960.0,0.02045119196637739,0.017131588332785545,0.017515856754243036,0.00038426842145749054,2198.0,WI,IL,MN,IL
51,Wyoming,590.0,260.0,244.0,2014.0,2035.0,5599.0,0.0,0.0,733.0,166.0,0.0,259.0,745.0,905.0,179.0,539.0,4.0,88.0,548.0,294.0,0.0,965.0,290.0,244.0,136.0,1901.0,459.0,338.0,1216.0,0.0,121.0,604.0,355.0,231.0,819.0,964.0,893.0,230.0,16.0,0.0,122.0,1175.0,4.0,1427.0,1710.0,138.0,0.0,1323.0,282.0,0.0,,2019.0,0.0,Colorado,Colorado,Colorado,31165.0,33184.0,32013.0,576305.0,0.05758062137236359,0.05554871118591718,0.05407726811323865,-0.0014714430726785258,-848.0,WY,CO,CO,CO
