STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,Total_1_death,Total_2_death,Total_3_death,Total_4_death,Total_5_death,Total_6_death,Total_1_property,Total_2_property,Total_3_property,Total_4_property,Total_5_property,Total_6_property,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
01,107,1032408.0,0.1081936598709037,1117.0,0.1580314162655181,998.0,54,0,0,0,0,0,40,8,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,109,2340373.0,0.1257491861340051,2943.0,0.1152481781428526,2512.0,34,0,0,0,0,0,27,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,111,834017.0,0.1303330747454788,1087.0,0.1338919673829797,743.0,43,0,0,0,0,0,36,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,113,3895516.0,0.1296618984493966,5051.0,0.08596813469252511,4276.0,49,0,0,0,0,0,38,10,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,115,5277000.0,0.0870001895016107,4591.0,0.1039457201389189,5250.0,71,2,0,1,0,0,62,9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,117,35109448.0,0.0446831291679664,15688.0,0.0330562754176057,13148.0,153,0,0,0,0,0,116,30,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,119,337203.0,0.303674641091568,1024.0,0.202289584738122,534.0,58,0,0,0,0,0,35,17,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,121,8108694.0,0.0485281600218234,3935.0,0.0646403605147525,3796.0,68,0,0,0,0,0,41,24,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,123,1843312.0,0.1416472089369569,2611.0,0.1111104896877907,1788.0,59,2,0,0,0,0,52,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,125,58666732.0,0.0286329226587906,16798.0,0.0239277722997109,9789.0,121,1,0,0,1,0,100,15,2,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,127,3976560.0,0.077981974369807,3101.0,0.0803538752844209,2828.0,145,1,1,0,0,0,112,29,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,129,389304.0,0.1931652384768715,752.0,0.136620636021607,390.0,33,0,1,0,0,0,13,15,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,131,249864.0,0.2185188742676015,546.0,0.2875388489371838,507.0,11,0,0,0,0,0,4,6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,133,848736.0,0.147866945669796,1255.0,0.1925351777814404,1320.0,81,0,0,0,0,0,64,13,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,020,80995721.0,0.0246062381492968,19930.0,0.0225385823264895,25814.0,21,0,0,0,0,0,20,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,185,451633.0,0.2048123144234367,925.0,0.35615751191371964,568.0,25,0,0,0,0,0,22,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,195,113050.0,0.2255639097744361,255.0,0.888208269525268,290.0,40,0,0,0,0,0,36,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,220,620427.0,0.1437719506082101,892.0,0.21130249022177733,819.0,14,0,0,0,0,0,6,6,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,001,3832812.0,0.0605821522161796,2322.0,0.1334122205594032,5865.0,80,2,0,0,0,0,66,9,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,003,28245932.0,0.043114173042688,12178.0,0.0503168595059311,11373.0,159,3,0,0,0,0,88,37,32,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,005,25350660.0,0.0788618521174596,19992.0,0.0580913672550287,12983.0,163,4,1,0,0,0,144,13,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,007,3469895.0,0.1313872609978111,4559.0,0.1453519904544961,3417.0,79,0,0,0,0,0,62,8,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,009,2123240.0,0.193619185772687,4111.0,0.275129891158953,2931.0,33,0,0,0,0,0,14,11,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,011,167202.0,0.6740349995813447,1127.0,0.48760600130463133,598.0,31,0,0,0,0,0,21,5,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,012,977553.0,0.1657199149304436,1620.0,0.1430955641871917,956.0,78,0,0,0,0,0,53,9,14,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,013,4287365313.0,0.0050192130665306,215192.0,0.0030293537814592,148450.0,450,2,0,0,0,0,219,103,104,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,015,44497191.0,0.0401486017398266,17865.0,0.0298415344076057,10463.0,391,6,2,0,0,0,108,233,42,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,017,9595696.0,0.0737101300416353,7073.0,0.0679541849857005,6329.0,106,1,0,0,0,0,101,1,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,019,580867460.0,0.011821285358281202,68666.0,0.0081931132015723,45015.0,346,4,0,0,0,0,104,146,84,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,021,148154420.0,0.0316554848650482,46899.0,0.0244099948056021,27895.0,142,3,0,0,0,0,67,22,45,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,023,1564816.0,0.1646838989376386,2577.0,0.1870519399190571,1601.0,105,8,1,0,0,0,78,15,14,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,025,46388388.0,0.0383479589762851,17789.0,0.0249577364534211,11781.0,176,2,0,0,0,0,165,5,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,027,48290781.0,0.0330559988251173,15963.0,0.0291747190425611,10014.0,48,0,1,0,0,0,24,10,11,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,001,665380.0,0.0945324476239141,629.0,0.2670179740056965,2189.0,99,1,0,0,0,0,52,24,19,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,003,533412.0,0.0626157641747842,334.0,0.1172348032900996,1184.0,151,0,0,0,0,0,78,41,27,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,005,2971296.0,0.0787535136182999,2340.0,0.0732949995112523,2137.0,150,0,0,0,0,0,113,14,17,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,007,67731095.0,0.0253620585936193,17178.0,0.024368373543222004,15286.0,274,1,2,0,0,0,197,33,36,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,009,2303362.0,0.09551255946742192,2200.0,0.076205505632431,1327.0,100,0,0,0,0,0,78,12,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,011,245203.0,0.1806666313218027,443.0,0.1751824817518248,468.0,58,0,0,0,0,0,38,9,8,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,013,92502.0,0.20323884888975371,188.0,0.39368153364632236,161.0,102,0,0,0,0,0,67,12,19,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,015,1314637.0,0.0837493543845183,1101.0,0.1158615932144929,1478.0,127,3,0,0,0,0,97,12,16,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,017,389196.0,0.1639276868210362,638.0,0.191165922541464,605.0,166,1,0,0,0,0,73,34,48,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,019,1682716.0,0.1523132840003898,2563.0,0.2060685236162304,1855.0,137,0,0,0,0,0,85,31,13,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,021,565773.0,0.1092310873795674,618.0,0.1556326587914402,776.0,85,2,0,0,0,0,65,2,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,023,1093620.0,0.1185969532378705,1297.0,0.1218927343937335,1464.0,108,0,0,0,0,0,68,14,17,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,025,87802.0,0.2539805471401563,223.0,0.2925601279100094,258.0,83,1,0,0,0,0,49,13,15,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,027,1567331.0,0.1305403900005806,2046.0,0.1415805281852133,914.0,94,1,0,0,0,0,89,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,029,662208.0,0.1405902677104474,931.0,0.1659945910055223,820.0,140,1,0,0,0,0,86,32,17,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
