STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross,Total_1_death,Total_2_death,Total_3_death,Total_4_death,Total_5_death,Total_6_death,Total_1_property,Total_2_property,Total_3_property,Total_4_property,Total_5_property,Total_6_property,NAME,median_household_income,start_year,end_year,median_age,median_house_value_USD,median_rent,per_pop_edu_less_than_high_school,per_pop_edu_high_school_grad,per_pop_edu_some_college,per_pop_edu_associates,per_pop_edu_bachelors,per_pop_edu_graduate,per_households_below_poverty_line,per_pop_white_alone,per_pop_female,per_pop_US_born_same_state,per_pop_US_born_other_state,per_pop_foreign_born,per_pop_veterans,rental_units_sub_10_per_income_per_pop,rental_units_10_15_per_income_per_pop,rental_units_15_20_per_income_per_pop,rental_units_20_25_per_income_per_pop,rental_units_25_30_per_income_per_pop,rental_units_30_35_per_income_per_pop,rental_units_35_40_per_income_per_pop,rental_units_40_50_per_income_per_pop,rental_units_above_50_per_income_per_pop,per_homes_renter_occupied,per_homes_vaccant_by_homes,per_homes_family,per_homes_without_plumbing,per_homes_without_kitchen
29,061,268940.0,0.1539376812671971,414.0,0.3027869486332947,509.0,206,1,0,0,0,0,190,13,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,063,631072.0,0.2817428122306171,1778.0,0.37185541596127,1252.0,158,12,5,0,0,0,167,3,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,065,534960.0,0.1788918797667115,957.0,0.3005847695557563,1228.0,158,1,0,0,0,0,143,12,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,067,198495.0,0.1546638454369127,307.0,0.2960859305631851,857.0,257,0,0,0,0,0,216,19,13,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,069,1800494.0,0.1604559637521702,2889.0,0.1278168176067541,2551.0,168,0,0,0,0,0,68,81,15,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,071,7800855.0,0.0663004247611319,5172.0,0.0587679592237547,5042.0,241,0,1,0,0,0,226,10,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,073,394576.0,0.2382304042820648,940.0,0.3112003627647859,1201.0,145,1,0,0,0,0,139,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,075,147936.0,0.2440244430023794,361.0,0.353640893746986,418.0,132,1,0,0,0,0,121,8,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,077,91796802.0,0.0271872216202041,24957.0,0.026124018190771404,18638.0,534,3,1,0,0,0,463,30,21,22,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,079,347375.0,0.1643756747031306,571.0,0.2448514120882806,584.0,168,0,0,0,0,0,156,7,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,081,224562.0,0.1843588852967109,414.0,0.3039568670731487,504.0,136,0,0,0,0,0,118,12,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,083,992250.0,0.1291005291005291,1281.0,0.1853385086326727,1708.0,190,1,0,0,0,0,173,12,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,085,215232.0,0.265759738328873,572.0,0.3465727802838596,693.0,156,0,0,0,0,0,137,12,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,087,107206.0,0.2742383821801018,294.0,0.5621301775147929,361.0,226,2,1,0,0,0,194,26,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,089,418089.0,0.21813537309041847,912.0,0.5681231943871234,881.0,120,1,0,0,0,0,109,5,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,091,2476175.0,0.0604157622138984,1496.0,0.0760323809634714,1567.0,300,2,0,0,0,0,248,27,15,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,093,328944.0,0.2435064935064935,801.0,0.3783899788779325,670.0,116,2,0,0,0,0,107,5,1,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,095,254677125.0,0.014635001082252599,37272.0,0.014139640384778,41964.0,457,1,0,0,0,0,400,31,17,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,097,17064661.0,0.0423448200934082,7226.0,0.0456129350410911,7161.0,312,1,1,0,0,0,269,18,19,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,099,24189204.0,0.0469837701149653,11365.0,0.0390572875364639,10742.0,251,2,0,0,0,0,242,6,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,101,7341620.0,0.098820151410724,7255.0,0.0866572908379552,4137.0,286,0,0,0,0,0,243,27,11,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,103,88418.0,0.5032911850528173,445.0,0.8593350383631713,336.0,103,0,0,0,0,0,99,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,105,2001754.0,0.1176967799240066,2356.0,0.1435255947901667,2756.0,244,3,0,0,0,0,191,35,11,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,107,1131970.0,0.1368410823608399,1549.0,0.1423904104246532,2720.0,241,0,0,0,0,0,204,26,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,109,2104668.0,0.1313746396106179,2765.0,0.1338254401471389,2714.0,319,4,2,0,0,0,272,27,11,13,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,111,354312.0,0.21365350312718728,757.0,0.2877522518722643,614.0,237,0,0,0,0,0,210,17,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,113,3116058.0,0.1187397667180777,3700.0,0.128477740040408,3128.0,159,0,0,0,0,0,138,14,1,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,115,391716.0,0.11641086909904111,456.0,0.2458808618504435,970.0,121,1,0,0,0,0,103,12,3,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,117,518666.0,0.2523782164244427,1309.0,0.1824052848233873,814.0,96,0,0,0,0,0,87,4,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,119,1033298.0,0.23081434397434233,2385.0,0.2739980094438196,2541.0,161,1,1,0,0,0,132,13,12,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,121,671616.0,0.0930591290261101,625.0,0.1536248937700202,658.0,98,0,0,0,0,0,87,7,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,123,327564.0,0.2762818868984382,905.0,0.2387616624257845,563.0,61,0,0,0,0,0,57,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,125,195734.0,0.2692429521697814,527.0,0.4484584673394699,647.0,91,0,0,0,0,0,80,7,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,127,1525535.0,0.1283484154739157,1958.0,0.1378776352966746,1827.0,98,0,0,0,0,0,92,1,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,129,71946.0,0.6073999944402746,437.0,0.6479481641468683,252.0,75,0,0,0,0,0,72,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,131,1124378.0,0.1446132884136829,1626.0,0.1475148935867878,1661.0,156,0,0,0,0,0,134,13,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,133,435270.0,0.23295885312564607,1014.0,0.1808307800027196,625.0,74,0,0,0,0,0,51,10,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,135,835856.0,0.1666555004689803,1393.0,0.315352541226851,1679.0,97,0,0,0,0,0,93,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,137,208679.0,0.3023782939347035,631.0,0.3388361372680351,516.0,91,1,1,0,0,0,88,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,139,432530.0,0.1629944743717198,705.0,0.3225335219584205,839.0,101,0,0,0,0,0,94,1,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,141,975984.0,0.1322767586353874,1291.0,0.2205467886566091,1792.0,184,0,0,0,0,0,163,13,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,143,539121.0,0.2960374387196937,1596.0,0.3616469910739994,1570.0,67,0,0,0,0,0,43,11,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,145,4745910.0,0.10263574319782712,4871.0,0.1130777548385058,4867.0,267,0,0,1,0,0,232,10,18,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,147,2007256.0,0.1437285528104038,2885.0,0.1243229384977882,1833.0,164,0,0,0,0,0,142,18,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,149,317130.0,0.2655062592627629,842.0,0.2989988577571726,534.0,111,0,0,0,0,0,97,8,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,151,371840.0,0.2431153184165232,904.0,0.280038390239413,852.0,73,0,0,0,0,0,72,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,153,233075.0,0.1789123672637562,417.0,0.3371727748691099,644.0,195,0,0,0,0,0,168,19,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,155,568633.0,0.1491295791837617,848.0,0.2564786507171143,1250.0,83,0,2,0,0,0,29,41,12,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,157,443616.0,0.1650075741181562,732.0,0.1358293426208097,624.0,73,0,1,0,0,0,50,13,6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,159,2451834.0,0.0893616778297388,2191.0,0.10945103591947,2959.0,138,2,0,0,0,0,119,14,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,161,4515912.0,0.1091252442474521,4928.0,0.0959906062823379,3319.0,170,0,0,0,0,0,142,14,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,163,1246508.0,0.1602877799420461,1998.0,0.2149673504246301,1621.0,111,0,0,0,0,0,106,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,165,14709590.0,0.0744956181647483,10958.0,0.0730694747023175,7730.0,187,0,0,0,0,0,161,10,10,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,167,1862973.0,0.1387567076924893,2585.0,0.10507394372492632,1528.0,259,0,0,0,0,0,225,14,15,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,169,18017677.0,0.0739107488717885,13317.0,0.1324666579891504,7877.0,171,0,0,0,0,0,149,12,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,171,78128.0,0.2700696293262338,211.0,0.6215656247184939,552.0,59,0,0,0,0,0,50,6,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,173,162333.0,0.2501031829634147,406.0,0.2560175913927828,652.0,84,0,0,0,0,0,79,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,175,1980609.0,0.11511610822731791,2280.0,0.1695919152709689,2534.0,64,0,1,0,0,0,59,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,177,558840.0,0.2277932860926204,1273.0,0.2545765740958212,1886.0,98,1,0,0,0,0,82,10,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,179,100864.0,0.3370875634517766,340.0,0.21141649048625794,142.0,70,1,0,0,0,0,66,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,181,361773.0,0.2960419931835709,1071.0,0.20289691709406518,576.0,103,1,0,0,0,0,80,9,7,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,183,76067100.0,0.028406498998910103,21608.0,0.0232275735198574,17697.0,253,0,0,0,0,0,242,2,2,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,185,363870.0,0.2720751916893396,990.0,0.3455929401727631,1037.0,151,0,1,0,0,0,133,10,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,186,404616.0,0.23454336951578778,949.0,0.2943714155204791,986.0,83,0,0,0,0,0,80,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,187,6155820.0,0.0930663989525359,5729.0,0.093039843967679,4174.0,111,1,0,0,0,0,109,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,189,452259120.0,0.0141326061042174,63916.0,0.0123643621185315,54288.0,431,5,1,0,0,0,408,6,15,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,195,1568000.0,0.1147321428571428,1799.0,0.1414587938111777,1568.0,109,0,0,0,0,0,99,4,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,197,69003.0,0.40433024651102134,279.0,0.6186121570736955,276.0,31,0,0,0,0,0,25,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,199,56520.0,0.2937013446567587,166.0,0.3526609874507648,308.0,80,0,0,0,0,0,46,18,10,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,201,2048007.0,0.11323203485144331,2319.0,0.1426328852715272,3221.0,123,0,0,0,0,0,82,19,19,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,203,155477.0,0.2836432398361172,441.0,0.3538363982244769,558.0,154,1,0,0,0,0,138,11,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,205,218110.0,0.23061757828618576,503.0,0.42120438399944404,485.0,64,0,1,0,0,0,60,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,207,1635816.0,0.11413264083491051,1867.0,0.1411353408463533,1723.0,131,2,0,0,0,0,94,15,19,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,209,1759077.0,0.1820841270734595,3203.0,0.161707464302069,2486.0,185,0,0,0,0,0,165,9,4,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,211,182331.0,0.2731296378564259,498.0,0.42292318986992294,674.0,69,1,0,0,0,0,62,5,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,213,5607900.0,0.1086146329285472,6091.0,0.0798834410745359,3583.0,181,0,0,0,0,0,153,13,9,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,215,1717916.0,0.10815429858037291,1858.0,0.1528784149273125,2339.0,168,1,0,0,0,0,140,13,11,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,217,1089220.0,0.11274122766750509,1228.0,0.20218445360391774,1502.0,198,0,0,0,0,0,172,13,11,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,219,1043700.0,0.2471974705375108,2580.0,0.1767429956546816,1906.0,77,0,0,0,0,0,76,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,221,790218.0,0.2026023198661635,1601.0,0.1688116506498455,1276.0,140,0,0,0,0,0,140,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,223,298512.0,0.2274615425845527,679.0,0.3381860646165823,1086.0,99,0,0,0,0,0,78,16,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,225,2245120.0,0.1361174458380843,3056.0,0.1707078150275422,2729.0,193,1,1,0,0,0,157,18,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,227,22561.0,0.8022694029519969,181.0,2.0706773793193545,317.0,51,0,0,0,0,0,48,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,229,659303.0,0.1750333306537358,1154.0,0.2599136800438753,1308.0,170,2,0,0,0,0,143,15,9,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,510,99236416.0,0.029540567043453,29315.0,0.0364641028127976,48216.0,81,0,0,0,0,0,76,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,001,306110.0,0.2165888079448564,663.0,0.455292637765912,1227.0,134,0,0,0,0,0,128,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,003,338823.0,0.2730038987908141,925.0,0.2099853047584236,563.0,219,2,1,0,0,0,207,11,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,005,115254.0,0.22992694396723762,265.0,0.33233458503971,508.0,125,0,0,0,0,0,120,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,007,31885.0,1.370550415555904,437.0,1.172561629153269,547.0,104,1,0,0,0,0,100,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,009,329392.0,0.1994583960751931,657.0,0.44209588891716034,973.0,343,0,0,0,0,0,341,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,011,11340.0,0.54673721340388,62.0,1.1930926216640505,76.0,231,0,0,0,0,0,228,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,013,12186455.0,0.0499160748552388,6083.0,0.0525060531774621,5152.0,215,0,0,0,0,0,206,5,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,015,113564.0,0.22630411045753931,257.0,0.5941255006675568,445.0,195,0,0,0,0,0,192,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,017,362835.0,0.21855664420466597,793.0,0.1984297339324384,832.0,258,0,0,0,0,0,249,8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,019,5884.0,0.5608429639700884,33.0,0.9330759330759332,116.0,172,0,0,0,0,0,166,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,021,336800.0,0.253562945368171,854.0,0.40383544203071525,812.0,233,0,0,0,0,0,217,5,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,023,263010.0,0.42469868065852995,1117.0,0.3291746641074856,686.0,101,0,0,0,0,0,97,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,025,47736.0,0.6473102061337356,309.0,0.8253215681109796,188.0,208,0,0,0,0,0,202,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,027,357120.0,0.22709453405017924,811.0,0.2019077073459953,504.0,229,1,0,0,0,0,222,7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,029,7769671.0,0.0429233103949961,3335.0,0.0464269079856804,4969.0,106,1,0,0,0,0,100,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,031,21109114.0,0.05158435356405759,10889.0,0.0464429605882309,7051.0,102,0,0,0,0,0,97,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,033,3378.0,0.7400828892835998,25.0,1.9656019656019654,120.0,344,0,0,0,0,0,326,10,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,035,290378.0,0.2999538532533456,871.0,0.24775528838837307,814.0,108,0,0,0,0,0,107,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,037,6076.0,1.530612244897959,93.0,2.734375,217.0,129,0,0,0,0,0,127,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,039,34464.0,0.8791782729805014,303.0,0.5455420655720169,102.0,35,0,0,0,0,0,33,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,041,695224.0,0.2223743714256124,1546.0,0.1496360369672599,857.0,134,0,0,0,0,0,129,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,043,363396.0,0.3222379993175489,1171.0,0.291161829623368,806.0,121,2,0,0,0,0,121,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,045,22803.0,0.482392667631452,110.0,0.9711245415568983,188.0,135,0,0,0,0,0,134,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,047,1615648.0,0.1148765077541642,1856.0,0.1409958626696668,1554.0,114,0,0,0,0,0,106,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,049,7888496.0,0.0672498281041151,5305.0,0.0763646461440812,4081.0,174,0,0,0,0,0,167,4,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,051,4148.0,0.0482160077145612,2.0,1.1978221415607986,132.0,116,1,0,0,0,0,115,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,053,702696.0,0.1443013764131288,1014.0,0.15961587428613,1097.0,47,0,0,0,0,0,43,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,055,6896.0,0.580046403712297,40.0,0.9178470254957508,81.0,245,1,0,0,0,0,228,6,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,057,304080.0,0.23447776900815573,713.0,0.4227554272656202,703.0,44,0,0,0,0,0,44,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,059,17710.0,0.8639186900056466,153.0,0.6960408684546616,109.0,81,0,0,0,0,0,78,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,061,27174.0,0.3091190108191654,84.0,0.434656018634057,209.0,72,0,0,0,0,0,70,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,063,15681000.0,0.0655442892672661,10278.0,0.0423611526367896,7828.0,118,0,0,0,0,0,109,3,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,065,56550.0,0.42617152961980553,241.0,0.4414323180390018,170.0,196,0,0,0,0,0,195,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,067,696564.0,0.1495914230422473,1042.0,0.1899147307594527,1382.0,97,0,0,0,0,0,97,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,069,1014.0,2.9585798816568047,30.0,2.584493041749503,26.0,91,0,0,0,0,0,90,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,071,46944.0,0.20875937286980234,98.0,0.48384048384048384,256.0,236,0,0,0,0,0,218,7,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,073,64361.0,0.3713428939885956,239.0,0.46437087882912886,481.0,34,0,0,0,0,0,34,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,075,21437.0,0.7930214115781126,170.0,2.0341614906832297,131.0,211,0,0,0,0,0,211,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,077,238680.0,0.3247025305848835,775.0,0.3499048258873586,625.0,27,0,0,0,0,0,26,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,079,4016.0,1.1454183266932272,46.0,1.7445482866043611,112.0,134,0,0,0,0,0,121,8,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,081,2933360.0,0.0928968827556113,2725.0,0.0882259260198832,2504.0,58,0,0,0,0,0,52,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,083,207299.0,0.2706235920096093,561.0,0.3220524017467249,708.0,139,0,0,0,0,0,129,2,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,085,241032.0,0.1555810016927213,375.0,0.4301549021426583,1113.0,187,0,0,0,0,0,165,9,8,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,087,223975.0,0.2616363433418908,586.0,0.4420485175202157,902.0,220,0,0,0,0,0,218,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,089,402375.0,0.2219322771046909,893.0,0.2573223015525255,599.0,21,0,0,0,0,0,19,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,091,67051.0,0.3072288258191525,206.0,0.2612074313514219,80.0,124,0,0,0,0,0,115,6,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,093,2138796.0,0.1146439398614921,2452.0,0.1166086569284936,2375.0,30,0,0,0,0,0,25,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,095,204120.0,0.3282382912012542,670.0,0.3600465816942488,674.0,85,0,0,0,0,0,83,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,097,51408.0,0.5660597572362278,291.0,0.9702878365831011,209.0,47,0,0,0,0,0,47,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,099,139679.0,0.259881585635636,363.0,0.6389958311501925,561.0,55,0,0,0,0,0,53,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,101,96824.0,0.5318929191109643,515.0,0.5820450735704973,375.0,34,0,0,0,0,0,32,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,103,8208.0,1.6325536062378168,134.0,4.74555487431024,387.0,64,0,0,0,0,0,64,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,105,122526.0,0.28157289065178,345.0,0.3117470620052122,317.0,368,0,0,0,0,0,338,14,10,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,107,8072.0,1.8582755203171455,150.0,0.4468980021030494,34.0,59,0,0,0,0,0,59,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,109,6419.0,1.479981305499299,95.0,1.6570327552986512,43.0,99,0,0,0,0,0,94,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,111,26397346.0,0.0384091643152307,10139.0,0.0316869098711008,7564.0,236,1,0,0,0,0,237,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,001,2408996.0,0.1045663836718699,2519.0,0.11148184541988879,1847.0,201,0,0,0,0,0,101,38,52,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,003,178848.0,0.2885131508319914,516.0,0.4700773625076414,669.0,193,0,0,0,0,0,181,7,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
